time	S1_D1_HbO	S1_D2_HbO	
   1.9167500e+02	  -1.1680118e-01	  -2.3058024e-01	
   1.9173000e+02	  -1.6173220e-01	  -1.6982929e-01	
   1.9178500e+02	  -1.5920314e-01	  -1.1070870e-01	
   1.9184000e+02	  -1.1300808e-01	  -7.1909472e-02	
   1.9189500e+02	  -4.2327635e-02	  -7.1824756e-02	
   1.9195000e+02	   4.2536416e-02	  -1.1531961e-01	
   1.9200500e+02	   1.1376456e-01	  -1.9802367e-01	
   1.9206000e+02	   1.1652400e-01	  -3.0299252e-01	
   1.9211500e+02	   1.5927282e-02	  -3.9647179e-01	
   1.9217000e+02	  -1.6510893e-01	  -4.4860367e-01	
   1.9222500e+02	  -3.6421212e-01	  -4.5493665e-01	
   1.9228000e+02	  -5.1428169e-01	  -4.2236020e-01	
   1.9233500e+02	  -5.5921725e-01	  -3.5068259e-01	
   1.9239000e+02	  -4.7031171e-01	  -2.4939164e-01	
   1.9244500e+02	  -2.7166380e-01	  -1.5488992e-01	
   1.9250000e+02	  -3.5336973e-02	  -1.0547195e-01	
   1.9255500e+02	   1.6546114e-01	  -1.0520547e-01	
   1.9261000e+02	   2.8496801e-01	  -1.2956792e-01	
   1.9266500e+02	   2.9011310e-01	  -1.6132373e-01	
   1.9272000e+02	   1.6483087e-01	  -2.0160278e-01	
   1.9277500e+02	  -5.5240889e-02	  -2.4781393e-01	
   1.9283000e+02	  -2.8976302e-01	  -2.8606481e-01	
   1.9288500e+02	  -4.6646425e-01	  -3.1336688e-01	
   1.9294000e+02	  -5.5210648e-01	  -3.4594445e-01	
   1.9299500e+02	  -5.4509932e-01	  -3.9258568e-01	
   1.9305000e+02	  -4.5919058e-01	  -4.3245807e-01	
   1.9310500e+02	  -3.1725006e-01	  -4.2870197e-01	
   1.9316000e+02	  -1.5433523e-01	  -3.5673531e-01	
   1.9321500e+02	  -9.1894198e-03	  -2.2180134e-01	
   1.9327000e+02	   9.4123561e-02	  -6.6150448e-02	
   1.9332500e+02	   1.4401884e-01	   4.3568656e-02	
   1.9338000e+02	   1.3506639e-01	   6.2117939e-02	
   1.9343500e+02	   8.3138433e-02	   6.1796492e-03	
   1.9349000e+02	   2.3627060e-02	  -6.6518705e-02	
   1.9354500e+02	  -1.5258529e-02	  -1.1711802e-01	
   1.9360000e+02	  -1.6948327e-02	  -1.5026120e-01	
   1.9365500e+02	   2.4865848e-02	  -1.8754442e-01	
   1.9371000e+02	   7.7393623e-02	  -2.4019628e-01	
   1.9376500e+02	   6.2382761e-02	  -3.1144984e-01	
   1.9382000e+02	  -7.8016263e-02	  -4.0240274e-01	
   1.9387500e+02	  -3.0250035e-01	  -4.9591151e-01	
   1.9393000e+02	  -4.7514839e-01	  -5.4571933e-01	
   1.9398500e+02	  -4.6461376e-01	  -5.0651389e-01	
   1.9404000e+02	  -2.4729506e-01	  -3.8015389e-01	
   1.9409500e+02	   7.5607954e-02	  -2.2010004e-01	
   1.9415000e+02	   3.4447938e-01	  -8.7901947e-02	
   1.9420500e+02	   4.3525750e-01	  -1.3841426e-02	
   1.9426000e+02	   3.3578329e-01	   3.2185106e-03	
   1.9431500e+02	   1.5191758e-01	  -2.6288869e-02	
   1.9437000e+02	   1.6431091e-02	  -9.3131207e-02	
   1.9442500e+02	  -1.8615499e-02	  -1.7848136e-01	
   1.9448000e+02	   6.3199295e-04	  -2.4755863e-01	
   1.9453500e+02	  -9.4164639e-03	  -2.7244128e-01	
   1.9459000e+02	  -1.0910553e-01	  -2.6472765e-01	
   1.9464500e+02	  -2.9769848e-01	  -2.7399326e-01	
   1.9470000e+02	  -4.9193216e-01	  -3.3892580e-01	
   1.9475500e+02	  -5.5432075e-01	  -4.3499276e-01	
   1.9481000e+02	  -3.9553528e-01	  -4.8092744e-01	
   1.9486500e+02	  -7.4718158e-02	  -4.0824073e-01	
   1.9492000e+02	   2.2796508e-01	  -2.2468724e-01	
   1.9497500e+02	   3.6560369e-01	  -8.6309988e-03	
   1.9503000e+02	   3.4257788e-01	   1.5116917e-01	
   1.9508500e+02	   2.7056642e-01	   2.0738214e-01	
   1.9514000e+02	   2.3762562e-01	   1.6499140e-01	
   1.9519500e+02	   2.5325891e-01	   6.5747201e-02	
   1.9525000e+02	   2.8995267e-01	  -3.6417174e-02	
   1.9530500e+02	   3.1596691e-01	  -1.0559302e-01	
   1.9536000e+02	   2.9463255e-01	  -1.4573391e-01	
   1.9541500e+02	   2.0380659e-01	  -1.9071070e-01	
   1.9547000e+02	   6.3653261e-02	  -2.6798718e-01	
   1.9552500e+02	  -7.1058396e-02	  -3.7139353e-01	
   1.9558000e+02	  -1.4287540e-01	  -4.6051095e-01	
   1.9563500e+02	  -1.2029463e-01	  -4.7981733e-01	
   1.9569000e+02	  -1.7514631e-02	  -3.9816338e-01	
   1.9574500e+02	   1.0777835e-01	  -2.4882006e-01	
   1.9580000e+02	   2.0010745e-01	  -1.1275372e-01	
   1.9585500e+02	   2.5903545e-01	  -4.3293163e-02	
   1.9591000e+02	   3.1682280e-01	  -2.3891701e-02	
   1.9596500e+02	   3.6510556e-01	  -1.1499933e-02	
   1.9602000e+02	   3.5569758e-01	   3.0964122e-03	
   1.9607500e+02	   2.7772040e-01	  -4.5954518e-03	
   1.9613000e+02	   1.8128194e-01	  -5.4211010e-02	
   1.9618500e+02	   1.1762854e-01	  -1.4503497e-01	
   1.9624000e+02	   9.4437857e-02	  -2.6427322e-01	
   1.9629500e+02	   9.3518144e-02	  -3.8545991e-01	
   1.9635000e+02	   1.0326723e-01	  -4.6531981e-01	
   1.9640500e+02	   1.2447091e-01	  -4.6513019e-01	
   1.9646000e+02	   1.5564809e-01	  -3.8249894e-01	
   1.9651500e+02	   1.8413807e-01	  -2.5893877e-01	
   1.9657000e+02	   2.0007601e-01	  -1.5270522e-01	
   1.9662500e+02	   2.1418995e-01	  -9.9139417e-02	
   1.9668000e+02	   2.4525283e-01	  -9.1502814e-02	
   1.9673500e+02	   2.9332096e-01	  -9.5817872e-02	
   1.9679000e+02	   3.3910137e-01	  -8.5257486e-02	
   1.9684500e+02	   3.5595150e-01	  -6.4753281e-02	
   1.9690000e+02	   3.1416916e-01	  -6.4765001e-02	
   1.9695500e+02	   2.0442341e-01	  -1.1082378e-01	
   1.9701000e+02	   6.6613642e-02	  -1.9607687e-01	
   1.9706500e+02	  -3.7989922e-02	  -2.8006200e-01	
   1.9712000e+02	  -8.3411761e-02	  -3.1220386e-01	
   1.9717500e+02	  -7.9558150e-02	  -2.6048258e-01	
   1.9723000e+02	  -4.0325938e-02	  -1.3449266e-01	
   1.9728500e+02	   1.0117357e-02	   9.5174474e-03	
   1.9734000e+02	   3.0152374e-02	   1.0561848e-01	
   1.9739500e+02	   6.9431338e-03	   1.3697373e-01	
   1.9745000e+02	  -1.3970401e-02	   1.4381841e-01	
   1.9750500e+02	   1.5547230e-02	   1.6292157e-01	
   1.9756000e+02	   9.0008364e-02	   1.8090410e-01	
   1.9761500e+02	   1.7918860e-01	   1.6412175e-01	
   1.9767000e+02	   2.6279999e-01	   1.0989064e-01	
   1.9772500e+02	   3.0282143e-01	   3.8255140e-02	
   1.9778000e+02	   2.4571782e-01	  -4.9058385e-02	
   1.9783500e+02	   9.8081218e-02	  -1.6339634e-01	
   1.9789000e+02	  -4.8084406e-02	  -2.8612564e-01	
   1.9794500e+02	  -1.0498616e-01	  -3.6137347e-01	
   1.9800000e+02	  -7.3372774e-02	  -3.4071864e-01	
   1.9805500e+02	  -5.0635697e-03	  -2.2747020e-01	
   1.9811000e+02	   8.6443869e-02	  -7.5479424e-02	
   1.9816500e+02	   2.2587857e-01	   5.4646478e-02	
   1.9822000e+02	   4.0633183e-01	   1.3773095e-01	
   1.9827500e+02	   5.7384459e-01	   1.8480618e-01	
   1.9833000e+02	   6.7415478e-01	   2.1390447e-01	
   1.9838500e+02	   6.7969492e-01	   2.2994236e-01	
   1.9844000e+02	   5.8902518e-01	   2.2758214e-01	
   1.9849500e+02	   4.4012176e-01	   2.0224275e-01	
   1.9855000e+02	   3.0772729e-01	   1.5173605e-01	
   1.9860500e+02	   2.3780272e-01	   6.9512203e-02	
   1.9866000e+02	   1.8771391e-01	  -4.7628432e-02	
   1.9871500e+02	   7.9640859e-02	  -1.7084711e-01	
   1.9877000e+02	  -8.1049147e-02	  -2.3274658e-01	
   1.9882500e+02	  -1.8791531e-01	  -1.7928408e-01	
   1.9888000e+02	  -1.4468371e-01	  -3.0726892e-02	
   1.9893500e+02	   4.4065977e-02	   1.3154242e-01	
   1.9899000e+02	   2.8284869e-01	   2.4039572e-01	
   1.9904500e+02	   4.3520189e-01	   2.8534857e-01	
   1.9910000e+02	   3.8878208e-01	   2.8745245e-01	
   1.9915500e+02	   1.4538422e-01	   2.6366274e-01	
   1.9921000e+02	  -1.4479095e-01	   2.2137970e-01	
   1.9926500e+02	  -2.8297818e-01	   1.6608853e-01	
   1.9932000e+02	  -1.8259149e-01	   1.0307691e-01	
   1.9937500e+02	   6.4698033e-02	   3.6559741e-02	
   1.9943000e+02	   2.7756860e-01	  -3.1154109e-02	
   1.9948500e+02	   3.3409176e-01	  -9.8367588e-02	
   1.9954000e+02	   2.4888085e-01	  -1.5222366e-01	
   1.9959500e+02	   1.3870426e-01	  -1.5745256e-01	
   1.9965000e+02	   1.2419069e-01	  -7.6439241e-02	
   1.9970500e+02	   2.3914088e-01	   8.3061325e-02	
   1.9976000e+02	   4.1491220e-01	   2.5166941e-01	
   1.9981500e+02	   5.5501863e-01	   3.5183008e-01	
   1.9987000e+02	   6.1834353e-01	   3.6333321e-01	
   1.9992500e+02	   6.2237171e-01	   3.1857414e-01	
   1.9998000e+02	   5.9079619e-01	   2.4817281e-01	
   2.0003500e+02	   5.2181992e-01	   1.5923111e-01	
   2.0009000e+02	   3.9721747e-01	   5.5630221e-02	
   2.0014500e+02	   2.1812582e-01	  -4.6170833e-02	
   2.0020000e+02	   4.2675749e-02	  -1.1726702e-01	
   2.0025500e+02	  -2.7356633e-02	  -1.2530146e-01	
   2.0031000e+02	   7.0183629e-02	  -5.8424458e-02	
   2.0036500e+02	   2.8419332e-01	   5.1989815e-02	
   2.0042000e+02	   4.8164533e-01	   1.4629684e-01	
   2.0047500e+02	   5.5671313e-01	   1.8594333e-01	
   2.0053000e+02	   4.9722531e-01	   1.8318022e-01	
   2.0058500e+02	   3.6017370e-01	   1.7462773e-01	
   2.0064000e+02	   2.1621034e-01	   1.7334413e-01	
   2.0069500e+02	   1.1502920e-01	   1.5871188e-01	
   2.0075000e+02	   7.0372378e-02	   1.0772882e-01	
   2.0080500e+02	   5.9856765e-02	   2.2973936e-02	
   2.0086000e+02	   4.7425120e-02	  -6.8404048e-02	
   2.0091500e+02	   2.4090922e-02	  -1.2886324e-01	
   2.0097000e+02	   2.7656515e-02	  -1.2066258e-01	
   2.0102500e+02	   1.0146639e-01	  -2.4723980e-02	
   2.0108000e+02	   2.3484749e-01	   1.3181643e-01	
   2.0113500e+02	   3.7222985e-01	   2.8267033e-01	
   2.0119000e+02	   4.7978607e-01	   3.7304827e-01	
   2.0124500e+02	   5.6755624e-01	   3.9246654e-01	
   2.0130000e+02	   6.3746413e-01	   3.5917185e-01	
   2.0135500e+02	   6.5344374e-01	   2.9695380e-01	
   2.0141000e+02	   5.9006913e-01	   2.2837639e-01	
   2.0146500e+02	   4.7169842e-01	   1.6415880e-01	
   2.0152000e+02	   3.3834267e-01	   9.2318296e-02	
   2.0157500e+02	   2.1345077e-01	  -1.4275549e-03	
   2.0163000e+02	   1.2763583e-01	  -9.4882688e-02	
   2.0168500e+02	   1.3352204e-01	  -1.2753966e-01	
   2.0174000e+02	   2.6240677e-01	  -5.0157139e-02	
   2.0179500e+02	   4.7966022e-01	   1.2630655e-01	
   2.0185000e+02	   7.0155415e-01	   3.3369335e-01	
   2.0190500e+02	   8.4759759e-01	   4.9209186e-01	
   2.0196000e+02	   8.7903629e-01	   5.5390218e-01	
   2.0201500e+02	   8.1406496e-01	   5.2387653e-01	
   2.0207000e+02	   7.1054670e-01	   4.5119724e-01	
   2.0212500e+02	   6.1500170e-01	   3.9062943e-01	
   2.0218000e+02	   5.2483221e-01	   3.5359591e-01	
   2.0223500e+02	   4.1222721e-01	   3.0061018e-01	
   2.0229000e+02	   2.8896170e-01	   1.9663872e-01	
   2.0234500e+02	   2.2717289e-01	   7.0083448e-02	
   2.0240000e+02	   2.9426925e-01	  -8.4346812e-04	
   2.0245500e+02	   4.7839480e-01	   3.9203317e-02	
   2.0251000e+02	   6.8982280e-01	   1.7533006e-01	
   2.0256500e+02	   8.2009209e-01	   3.4153919e-01	
   2.0262000e+02	   8.0923969e-01	   4.7221687e-01	
   2.0267500e+02	   6.9410200e-01	   5.3973257e-01	
   2.0273000e+02	   5.8386826e-01	   5.5735601e-01	
   2.0278500e+02	   5.5048218e-01	   5.4839615e-01	
   2.0284000e+02	   5.5118141e-01	   5.1225545e-01	
   2.0289500e+02	   4.8771235e-01	   4.3113522e-01	
   2.0295000e+02	   3.2718853e-01	   3.0775194e-01	
   2.0300500e+02	   1.3203904e-01	   1.7607578e-01	
   2.0306000e+02	  -6.9269673e-03	   7.7583000e-02	
   2.0311500e+02	  -1.6945034e-02	   4.8567901e-02	
   2.0317000e+02	   1.3855134e-01	   1.1773729e-01	
   2.0322500e+02	   4.0406306e-01	   2.7737465e-01	
   2.0328000e+02	   6.2642610e-01	   4.5631994e-01	
   2.0333500e+02	   6.9102236e-01	   5.6129485e-01	
   2.0339000e+02	   6.4165312e-01	   5.6014162e-01	
   2.0344500e+02	   6.0721521e-01	   5.0003306e-01	
   2.0350000e+02	   6.3886624e-01	   4.3833624e-01	
   2.0355500e+02	   6.7026375e-01	   3.8549856e-01	
   2.0361000e+02	   6.1295294e-01	   3.2183106e-01	
   2.0366500e+02	   4.3944783e-01	   2.3583541e-01	
   2.0372000e+02	   1.9829102e-01	   1.3440087e-01	
   2.0377500e+02	   3.3962007e-03	   4.3704629e-02	
   2.0383000e+02	  -2.4466886e-02	   7.2301961e-03	
   2.0388500e+02	   1.2929217e-01	   5.4076669e-02	
   2.0394000e+02	   3.3756778e-01	   1.5883545e-01	
   2.0399500e+02	   4.5541344e-01	   2.5448872e-01	
   2.0405000e+02	   4.6380221e-01	   2.9455561e-01	
   2.0410500e+02	   4.5372117e-01	   2.8901123e-01	
   2.0416000e+02	   4.8095973e-01	   2.7641861e-01	
   2.0421500e+02	   4.8840855e-01	   2.7515615e-01	
   2.0427000e+02	   3.9251798e-01	   2.6662956e-01	
   2.0432500e+02	   2.0609302e-01	   2.1591259e-01	
   2.0438000e+02	   3.3498286e-02	   1.0604306e-01	
   2.0443500e+02	  -3.5547204e-02	  -3.3867617e-02	
   2.0449000e+02	   1.5362703e-02	  -1.2912129e-01	
   2.0454500e+02	   1.5813277e-01	  -1.0805679e-01	
   2.0460000e+02	   3.4836407e-01	   3.3356687e-02	
   2.0465500e+02	   5.1698557e-01	   2.2107093e-01	
   2.0471000e+02	   5.8600742e-01	   3.6096826e-01	
   2.0476500e+02	   5.2905548e-01	   4.0447026e-01	
   2.0482000e+02	   4.0342202e-01	   3.6587140e-01	
   2.0487500e+02	   3.0153953e-01	   2.9189011e-01	
   2.0493000e+02	   2.7536854e-01	   2.2200597e-01	
   2.0498500e+02	   3.0905863e-01	   1.6885718e-01	
   2.0504000e+02	   3.4559945e-01	   1.1743210e-01	
   2.0509500e+02	   3.4414062e-01	   4.2296380e-02	
   2.0515000e+02	   3.3062229e-01	  -5.4853384e-02	
   2.0520500e+02	   3.6769070e-01	  -1.2453381e-01	
   2.0526000e+02	   4.5263450e-01	  -1.0789353e-01	
   2.0531500e+02	   4.9574317e-01	   1.8909672e-03	
   2.0537000e+02	   4.4134884e-01	   1.5272271e-01	
   2.0542500e+02	   3.5396396e-01	   2.8175902e-01	
   2.0548000e+02	   3.3179939e-01	   3.5040352e-01	
   2.0553500e+02	   3.8697199e-01	   3.4505762e-01	
   2.0559000e+02	   4.6303951e-01	   2.7515119e-01	
   2.0564500e+02	   5.2282654e-01	   1.7065337e-01	
   2.0570000e+02	   5.5883965e-01	   6.4686275e-02	
   2.0575500e+02	   5.4761691e-01	  -2.4670564e-02	
   2.0581000e+02	   4.6507997e-01	  -9.8099849e-02	
   2.0586500e+02	   3.5042164e-01	  -1.6381947e-01	
   2.0592000e+02	   2.9782858e-01	  -2.1558858e-01	
   2.0597500e+02	   3.6155434e-01	  -2.2319256e-01	
   2.0603000e+02	   4.9949288e-01	  -1.5877874e-01	
   2.0608500e+02	   6.2965405e-01	  -3.5123518e-02	
   2.0614000e+02	   7.1461431e-01	   9.2585924e-02	
   2.0619500e+02	   7.6406751e-01	   1.6794275e-01	
   2.0625000e+02	   7.8274648e-01	   1.7490288e-01	
   2.0630500e+02	   7.5418608e-01	   1.3970444e-01	
   2.0636000e+02	   6.6232775e-01	   9.6534253e-02	
   2.0641500e+02	   5.0850300e-01	   5.4754662e-02	
   2.0647000e+02	   3.2386051e-01	  -2.5494885e-03	
   2.0652500e+02	   1.6848750e-01	  -9.3134240e-02	
   2.0658000e+02	   9.1472704e-02	  -2.0940916e-01	
   2.0663500e+02	   9.3878971e-02	  -3.1103116e-01	
   2.0669000e+02	   1.5078704e-01	  -3.4334537e-01	
   2.0674500e+02	   2.4530392e-01	  -2.8150357e-01	
   2.0680000e+02	   3.5302254e-01	  -1.6675642e-01	
   2.0685500e+02	   4.2471050e-01	  -7.9514773e-02	
   2.0691000e+02	   4.2433361e-01	  -6.2943660e-02	
   2.0696500e+02	   3.7517481e-01	  -8.8890479e-02	
   2.0702000e+02	   3.4257768e-01	  -1.0744405e-01	
   2.0707500e+02	   3.6514849e-01	  -1.1039896e-01	
   2.0713000e+02	   4.0641144e-01	  -1.3381649e-01	
   2.0718500e+02	   3.7731643e-01	  -2.1539785e-01	
   2.0724000e+02	   2.2357119e-01	  -3.5780112e-01	
   2.0729500e+02	   1.0046029e-02	  -5.1206034e-01	
   2.0735000e+02	  -1.0806164e-01	  -5.9274527e-01	
   2.0740500e+02	  -4.1213443e-02	  -5.4078750e-01	
   2.0746000e+02	   1.3297952e-01	  -3.8418085e-01	
   2.0751500e+02	   2.6480680e-01	  -2.1759953e-01	
   2.0757000e+02	   2.8680431e-01	  -1.1854181e-01	
   2.0762500e+02	   2.3329170e-01	  -9.8524854e-02	
   2.0768000e+02	   1.5839855e-01	  -1.3117236e-01	
   2.0773500e+02	   8.8136496e-02	  -2.0035201e-01	
   2.0779000e+02	   3.1487180e-02	  -3.0370748e-01	
   2.0784500e+02	  -5.7608608e-03	  -4.2487875e-01	
   2.0790000e+02	  -2.6716819e-02	  -5.3180881e-01	
   2.0795500e+02	  -4.2253449e-02	  -6.0140368e-01	
   2.0801000e+02	  -5.3448200e-02	  -6.2326750e-01	
   2.0806500e+02	  -4.2781047e-02	  -5.8784858e-01	
   2.0812000e+02	   1.3650507e-02	  -4.9807790e-01	
   2.0817500e+02	   1.2635319e-01	  -3.8360506e-01	
   2.0823000e+02	   2.8068867e-01	  -2.7916360e-01	
   2.0828500e+02	   4.3373353e-01	  -1.9833760e-01	
   2.0834000e+02	   5.1782981e-01	  -1.4438291e-01	
   2.0839500e+02	   4.7568186e-01	  -1.3083222e-01	
   2.0845000e+02	   3.2154436e-01	  -1.7371969e-01	
   2.0850500e+02	   1.4271346e-01	  -2.7264751e-01	
   2.0856000e+02	   1.3833366e-02	  -4.0750581e-01	
   2.0861500e+02	  -5.9608196e-02	  -5.4105599e-01	
   2.0867000e+02	  -9.6832194e-02	  -6.2140641e-01	
   2.0872500e+02	  -9.2908962e-02	  -6.0570449e-01	
   2.0878000e+02	  -4.6852928e-02	  -4.9987760e-01	
   2.0883500e+02	   1.1096214e-02	  -3.6311723e-01	
   2.0889000e+02	   6.2529770e-02	  -2.5787894e-01	
   2.0894500e+02	   1.3331776e-01	  -2.0502486e-01	
   2.0900000e+02	   2.5054888e-01	  -1.9471089e-01	
   2.0905500e+02	   3.9919988e-01	  -2.1746827e-01	
   2.0911000e+02	   5.4134742e-01	  -2.6485588e-01	
   2.0916500e+02	   6.4759845e-01	  -3.1683023e-01	
   2.0922000e+02	   6.8744104e-01	  -3.5492429e-01	
   2.0927500e+02	   6.1689876e-01	  -3.8607880e-01	
   2.0933000e+02	   4.2397254e-01	  -4.3309063e-01	
   2.0938500e+02	   1.9001111e-01	  -4.9557934e-01	
   2.0944000e+02	   5.9539904e-02	  -5.3441984e-01	
   2.0949500e+02	   1.1960241e-01	  -5.0614445e-01	
   2.0955000e+02	   3.2293904e-01	  -4.0889951e-01	
   2.0960500e+02	   5.3488512e-01	  -2.8710987e-01	
   2.0966000e+02	   6.3591226e-01	  -1.9234139e-01	
   2.0971500e+02	   5.9293880e-01	  -1.4421718e-01	
   2.0977000e+02	   4.6933024e-01	  -1.2819465e-01	
   2.0982500e+02	   3.6039292e-01	  -1.2698183e-01	
   2.0988000e+02	   3.0800253e-01	  -1.4778079e-01	
   2.0993500e+02	   2.9859844e-01	  -2.1052667e-01	
   2.0999000e+02	   3.2221051e-01	  -3.1377451e-01	
   2.1004500e+02	   3.7479457e-01	  -4.2803689e-01	
   2.1010000e+02	   4.1221556e-01	  -5.2147761e-01	
   2.1015500e+02	   3.6815235e-01	  -5.7350391e-01	
   2.1021000e+02	   2.3913617e-01	  -5.6447850e-01	
   2.1026500e+02	   1.1410617e-01	  -4.8153854e-01	
   2.1032000e+02	   9.4852483e-02	  -3.4807399e-01	
   2.1037500e+02	   2.0522668e-01	  -2.2315243e-01	
   2.1043000e+02	   3.8952144e-01	  -1.5238542e-01	
   2.1048500e+02	   5.6965072e-01	  -1.3380986e-01	
   2.1054000e+02	   6.7898576e-01	  -1.4303176e-01	
   2.1059500e+02	   6.7506961e-01	  -1.7023579e-01	
   2.1065000e+02	   5.7008558e-01	  -2.1735096e-01	
   2.1070500e+02	   4.3573584e-01	  -2.8295659e-01	
   2.1076000e+02	   3.3492303e-01	  -3.6645362e-01	
   2.1081500e+02	   2.6349134e-01	  -4.5965100e-01	
   2.1087000e+02	   2.0250382e-01	  -5.2037187e-01	
   2.1092500e+02	   1.9923413e-01	  -4.9047951e-01	
   2.1098000e+02	   3.1996532e-01	  -3.6373526e-01	
   2.1103500e+02	   5.2693920e-01	  -2.1027123e-01	
   2.1109000e+02	   6.7976491e-01	  -1.1363429e-01	
   2.1114500e+02	   6.7400595e-01	  -1.0072405e-01	
   2.1120000e+02	   5.3166924e-01	  -1.4123711e-01	
   2.1125500e+02	   3.5166748e-01	  -1.9168364e-01	
   2.1131000e+02	   2.0905089e-01	  -2.2947773e-01	
   2.1136500e+02	   1.1465056e-01	  -2.6384316e-01	
   2.1142000e+02	   4.5239060e-02	  -3.2369464e-01	
   2.1147500e+02	  -1.4188874e-02	  -4.1908722e-01	
   2.1153000e+02	  -5.0671099e-02	  -5.0612774e-01	
   2.1158500e+02	  -2.9344157e-02	  -5.1036514e-01	
   2.1164000e+02	   7.5301868e-02	  -4.0354818e-01	
   2.1169500e+02	   2.4456417e-01	  -2.4493901e-01	
   2.1175000e+02	   4.1759410e-01	  -1.2899459e-01	
   2.1180500e+02	   5.3870697e-01	  -9.9361230e-02	
   2.1186000e+02	   5.9772448e-01	  -1.2698914e-01	
   2.1191500e+02	   6.1109337e-01	  -1.6145372e-01	
   2.1197000e+02	   5.8011826e-01	  -1.8071420e-01	
   2.1202500e+02	   4.9999727e-01	  -1.9267848e-01	
   2.1208000e+02	   3.8998018e-01	  -2.1709495e-01	
   2.1213500e+02	   2.7160191e-01	  -2.7609463e-01	
   2.1219000e+02	   1.4446213e-01	  -3.7485894e-01	
   2.1224500e+02	   2.5749918e-02	  -4.7222399e-01	
   2.1230000e+02	  -2.6352624e-02	  -4.9266434e-01	
   2.1235500e+02	   2.8985156e-02	  -3.9377970e-01	
   2.1241000e+02	   1.6591676e-01	  -2.1314218e-01	
   2.1246500e+02	   3.1993249e-01	  -3.5175335e-02	
   2.1252000e+02	   4.2980934e-01	   7.4444909e-02	
   2.1257500e+02	   4.5460661e-01	   9.7564793e-02	
   2.1263000e+02	   4.0198705e-01	   5.5857308e-02	
   2.1268500e+02	   3.3961724e-01	  -7.4793520e-03	
   2.1274000e+02	   3.2379883e-01	  -5.5448249e-02	
   2.1279500e+02	   3.1693899e-01	  -8.5980896e-02	
   2.1285000e+02	   2.3438603e-01	  -1.2951626e-01	
   2.1290500e+02	   7.6362566e-02	  -2.1065022e-01	
   2.1296000e+02	  -4.7649226e-02	  -3.1556193e-01	
   2.1301500e+02	  -2.9879744e-02	  -3.9373824e-01	
   2.1307000e+02	   1.4972615e-01	  -3.8533594e-01	
   2.1312500e+02	   4.2202189e-01	  -2.6427782e-01	
   2.1318000e+02	   6.5477518e-01	  -7.3910589e-02	
   2.1323500e+02	   7.2387441e-01	   9.2402401e-02	
   2.1329000e+02	   6.2418130e-01	   1.6298563e-01	
   2.1334500e+02	   4.8141978e-01	   1.3578606e-01	
   2.1340000e+02	   4.1689695e-01	   5.7435662e-02	
   2.1345500e+02	   4.2290233e-01	  -2.5292412e-02	
   2.1351000e+02	   3.9058645e-01	  -8.8836853e-02	
   2.1356500e+02	   2.4294832e-01	  -1.3210542e-01	
   2.1362000e+02	   1.6991371e-02	  -1.7343618e-01	
   2.1367500e+02	  -1.7654244e-01	  -2.3588392e-01	
   2.1373000e+02	  -2.4025353e-01	  -3.1111957e-01	
   2.1378500e+02	  -1.4031960e-01	  -3.4651403e-01	
   2.1384000e+02	   8.1943187e-02	  -2.9614760e-01	
   2.1389500e+02	   3.2834581e-01	  -1.7765757e-01	
   2.1395000e+02	   4.9698299e-01	  -4.9537829e-02	
   2.1400500e+02	   5.3700307e-01	   5.4282898e-02	
   2.1406000e+02	   4.6251843e-01	   1.2963194e-01	
   2.1411500e+02	   3.2940958e-01	   1.6039116e-01	
   2.1417000e+02	   1.9807671e-01	   1.2519930e-01	
   2.1422500e+02	   9.7480686e-02	   4.0496786e-02	
   2.1428000e+02	   1.4202158e-02	  -5.1850018e-02	
   2.1433500e+02	  -7.3171207e-02	  -1.3497190e-01	
   2.1439000e+02	  -1.4175516e-01	  -2.1192494e-01	
   2.1444500e+02	  -1.2593882e-01	  -2.6194780e-01	
   2.1450000e+02	   6.5293685e-03	  -2.4943061e-01	
   2.1455500e+02	   1.9628749e-01	  -1.7439458e-01	
   2.1461000e+02	   3.3977598e-01	  -7.8062119e-02	
   2.1466500e+02	   3.8636058e-01	   1.1088400e-04	
   2.1472000e+02	   3.6271399e-01	   4.4788021e-02	
   2.1477500e+02	   3.1167757e-01	   4.9628153e-02	
   2.1483000e+02	   2.4385574e-01	   6.2627974e-03	
   2.1488500e+02	   1.4950784e-01	  -8.4354988e-02	
   2.1494000e+02	   1.9473472e-02	  -2.0012367e-01	
   2.1499500e+02	  -1.4700288e-01	  -3.0289977e-01	
   2.1505000e+02	  -3.1614767e-01	  -3.4993421e-01	
   2.1510500e+02	  -4.0346882e-01	  -3.0513985e-01	
   2.1516000e+02	  -3.3338935e-01	  -1.6679078e-01	
   2.1521500e+02	  -1.3560354e-01	   6.8508106e-03	
   2.1527000e+02	   5.5544877e-02	   1.3011133e-01	
   2.1532500e+02	   1.3128672e-01	   1.6151779e-01	
   2.1538000e+02	   1.1727075e-01	   1.2478777e-01	
   2.1543500e+02	   1.1752390e-01	   6.6616887e-02	
   2.1549000e+02	   1.6319049e-01	   1.8333895e-02	
   2.1554500e+02	   1.6900733e-01	  -1.4831120e-02	
   2.1560000e+02	   5.2484995e-02	  -5.3242879e-02	
   2.1565500e+02	  -1.5124261e-01	  -1.2265526e-01	
   2.1571000e+02	  -3.1592871e-01	  -2.1341030e-01	
