time	S1_D2_HbO	
   1.7545000e+02	  -1.0228607e-01	
   1.7550500e+02	  -1.5402410e-01	
   1.7556000e+02	  -1.7930940e-01	
   1.7561500e+02	  -1.7804457e-01	
   1.7567000e+02	  -1.5559604e-01	
   1.7572500e+02	  -1.2186054e-01	
   1.7578000e+02	  -8.9051010e-02	
   1.7583500e+02	  -6.8787181e-02	
   1.7589000e+02	  -6.9502397e-02	
   1.7594500e+02	  -9.4869930e-02	
   1.7600000e+02	  -1.4333380e-01	
   1.7605500e+02	  -2.0856055e-01	
   1.7611000e+02	  -2.8072256e-01	
   1.7616500e+02	  -3.4852714e-01	
   1.7622000e+02	  -4.0164345e-01	
   1.7627500e+02	  -4.3293640e-01	
   1.7633000e+02	  -4.3995905e-01	
   1.7638500e+02	  -4.2538774e-01	
   1.7644000e+02	  -3.9631351e-01	
   1.7649500e+02	  -3.6254433e-01	
   1.7655000e+02	  -3.3436347e-01	
   1.7660500e+02	  -3.2031662e-01	
   1.7666000e+02	  -3.2544702e-01	
   1.7671500e+02	  -3.5025689e-01	
   1.7677000e+02	  -3.9066073e-01	
   1.7682500e+02	  -4.3900947e-01	
   1.7688000e+02	  -4.8588826e-01	
   1.7693500e+02	  -5.2219424e-01	
   1.7699000e+02	  -5.4110430e-01	
   1.7704500e+02	  -5.3968177e-01	
   1.7710000e+02	  -5.1980373e-01	
   1.7715500e+02	  -4.8799948e-01	
   1.7721000e+02	  -4.5407568e-01	
   1.7726500e+02	  -4.2893429e-01	
   1.7732000e+02	  -4.2221271e-01	
   1.7737500e+02	  -4.4023499e-01	
   1.7743000e+02	  -4.8464672e-01	
   1.7748500e+02	  -5.5200303e-01	
   1.7754000e+02	  -6.3427529e-01	
   1.7759500e+02	  -7.1998867e-01	
   1.7765000e+02	  -7.9577026e-01	
   1.7770500e+02	  -8.4824066e-01	
   1.7776000e+02	  -8.6613076e-01	
   1.7781500e+02	  -8.4234067e-01	
   1.7787000e+02	  -7.7560275e-01	
   1.7792500e+02	  -6.7139898e-01	
   1.7798000e+02	  -5.4166942e-01	
   1.7803500e+02	  -4.0296643e-01	
   1.7809000e+02	  -2.7337219e-01	
   1.7814500e+02	  -1.6913652e-01	
   1.7820000e+02	  -1.0192305e-01	
   1.7825500e+02	  -7.7058223e-02	
   1.7831000e+02	  -9.2904291e-02	
   1.7836500e+02	  -1.4142887e-01	
   1.7842000e+02	  -2.0984337e-01	
   1.7847500e+02	  -2.8288488e-01	
   1.7853000e+02	  -3.4528416e-01	
   1.7858500e+02	  -3.8414119e-01	
   1.7864000e+02	  -3.9097581e-01	
   1.7869500e+02	  -3.6314204e-01	
   1.7875000e+02	  -3.0430368e-01	
   1.7880500e+02	  -2.2375374e-01	
   1.7886000e+02	  -1.3452282e-01	
   1.7891500e+02	  -5.0612372e-02	
   1.7897000e+02	   1.5859299e-02	
   1.7902500e+02	   5.6757843e-02	
   1.7908000e+02	   6.8901809e-02	
   1.7913500e+02	   5.4062098e-02	
   1.7919000e+02	   1.8300848e-02	
   1.7924500e+02	  -2.9244455e-02	
   1.7930000e+02	  -7.8114285e-02	
   1.7935500e+02	  -1.1858191e-01	
   1.7941000e+02	  -1.4356800e-01	
   1.7946500e+02	  -1.5003204e-01	
   1.7952000e+02	  -1.3957353e-01	
   1.7957500e+02	  -1.1797654e-01	
   1.7963000e+02	  -9.3614352e-02	
   1.7968500e+02	  -7.5128005e-02	
   1.7974000e+02	  -6.9142031e-02	
   1.7979500e+02	  -7.8671585e-02	
   1.7985000e+02	  -1.0253043e-01	
   1.7990500e+02	  -1.3573635e-01	
   1.7996000e+02	  -1.7071021e-01	
   1.8001500e+02	  -1.9896507e-01	
   1.8007000e+02	  -2.1295900e-01	
   1.8012500e+02	  -2.0780939e-01	
   1.8018000e+02	  -1.8256395e-01	
   1.8023500e+02	  -1.4067107e-01	
   1.8029000e+02	  -8.9371210e-02	
   1.8034500e+02	  -3.8104729e-02	
   1.8040000e+02	   3.5519004e-03	
   1.8045500e+02	   2.7853234e-02	
   1.8051000e+02	   3.0412108e-02	
   1.8056500e+02	   1.1086889e-02	
   1.8062000e+02	  -2.5935275e-02	
   1.8067500e+02	  -7.2887156e-02	
   1.8073000e+02	  -1.1980148e-01	
   1.8078500e+02	  -1.5619907e-01	
   1.8084000e+02	  -1.7283085e-01	
   1.8089500e+02	  -1.6333961e-01	
   1.8095000e+02	  -1.2568630e-01	
   1.8100500e+02	  -6.3034812e-02	
   1.8106000e+02	   1.6291766e-02	
   1.8111500e+02	   1.0002544e-01	
   1.8117000e+02	   1.7419987e-01	
   1.8122500e+02	   2.2587750e-01	
   1.8128000e+02	   2.4567336e-01	
   1.8133500e+02	   2.2957894e-01	
   1.8139000e+02	   1.7980219e-01	
   1.8144500e+02	   1.0444625e-01	
   1.8150000e+02	   1.6071250e-02	
   1.8155500e+02	  -7.0458126e-02	
   1.8161000e+02	  -1.4035163e-01	
   1.8166500e+02	  -1.8125339e-01	
   1.8172000e+02	  -1.8540009e-01	
   1.8177500e+02	  -1.5118322e-01	
   1.8183000e+02	  -8.3674812e-02	
   1.8188500e+02	   6.0790912e-03	
   1.8194000e+02	   1.0288723e-01	
   1.8199500e+02	   1.8999904e-01	
   1.8205000e+02	   2.5189175e-01	
   1.8210500e+02	   2.7663779e-01	
   1.8216000e+02	   2.5740875e-01	
   1.8221500e+02	   1.9306337e-01	
   1.8227000e+02	   8.8042441e-02	
   1.8232500e+02	  -4.8247342e-02	
   1.8238000e+02	  -2.0251027e-01	
   1.8243500e+02	  -3.5905911e-01	
   1.8249000e+02	  -5.0160608e-01	
   1.8254500e+02	  -6.1515542e-01	
   1.8260000e+02	  -6.8784728e-01	
   1.8265500e+02	  -7.1265612e-01	
   1.8271000e+02	  -6.8872539e-01	
   1.8276500e+02	  -6.2190031e-01	
   1.8282000e+02	  -5.2404364e-01	
   1.8287500e+02	  -4.1110428e-01	
   1.8293000e+02	  -3.0038543e-01	
   1.8298500e+02	  -2.0772889e-01	
   1.8304000e+02	  -1.4524845e-01	
   1.8309500e+02	  -1.1987662e-01	
   1.8315000e+02	  -1.3269741e-01	
   1.8320500e+02	  -1.7905130e-01	
   1.8326000e+02	  -2.4945142e-01	
   1.8331500e+02	  -3.3120446e-01	
   1.8337000e+02	  -4.1044080e-01	
   1.8342500e+02	  -4.7423083e-01	
   1.8348000e+02	  -5.1257297e-01	
   1.8353500e+02	  -5.2008499e-01	
   1.8359000e+02	  -4.9710651e-01	
   1.8364500e+02	  -4.4981584e-01	
   1.8370000e+02	  -3.8910380e-01	
   1.8375500e+02	  -3.2832690e-01	
   1.8381000e+02	  -2.8048970e-01	
   1.8386500e+02	  -2.5562667e-01	
   1.8392000e+02	  -2.5903234e-01	
   1.8397500e+02	  -2.9061979e-01	
   1.8403000e+02	  -3.4529961e-01	
   1.8408500e+02	  -4.1408134e-01	
   1.8414000e+02	  -4.8561633e-01	
   1.8419500e+02	  -5.4796962e-01	
   1.8425000e+02	  -5.9045672e-01	
   1.8430500e+02	  -6.0540955e-01	
   1.8436000e+02	  -5.8969721e-01	
   1.8441500e+02	  -5.4569447e-01	
   1.8447000e+02	  -4.8129178e-01	
   1.8452500e+02	  -4.0871299e-01	
   1.8458000e+02	  -3.4236681e-01	
   1.8463500e+02	  -2.9632605e-01	
   1.8469000e+02	  -2.8200410e-01	
   1.8474500e+02	  -3.0633063e-01	
   1.8480000e+02	  -3.7055676e-01	
   1.8485500e+02	  -4.6984022e-01	
   1.8491000e+02	  -5.9373908e-01	
   1.8496500e+02	  -7.2754338e-01	
   1.8502000e+02	  -8.5422337e-01	
   1.8507500e+02	  -9.5675540e-01	
   1.8513000e+02	  -1.0205381e+00	
   1.8518500e+02	  -1.0355978e+00	
   1.8524000e+02	  -9.9837627e-01	
   1.8529500e+02	  -9.1282273e-01	
   1.8535000e+02	  -7.9028681e-01	
   1.8540500e+02	  -6.4787580e-01	
   1.8546000e+02	  -5.0558819e-01	
   1.8551500e+02	  -3.8301869e-01	
   1.8557000e+02	  -2.9640951e-01	
   1.8562500e+02	  -2.5655948e-01	
   1.8568000e+02	  -2.6776343e-01	
   1.8573500e+02	  -3.2761758e-01	
   1.8579000e+02	  -4.2743155e-01	
   1.8584500e+02	  -5.5317445e-01	
   1.8590000e+02	  -6.8707249e-01	
   1.8595500e+02	  -8.0991430e-01	
   1.8601000e+02	  -9.0379767e-01	
   1.8606500e+02	  -9.5475571e-01	
   1.8612000e+02	  -9.5475876e-01	
   1.8617500e+02	  -9.0288948e-01	
   1.8623000e+02	  -8.0559052e-01	
   1.8628500e+02	  -6.7579520e-01	
   1.8634000e+02	  -5.3094844e-01	
   1.8639500e+02	  -3.9035630e-01	
   1.8645000e+02	  -2.7240526e-01	
   1.8650500e+02	  -1.9198799e-01	
   1.8656000e+02	  -1.5842146e-01	
   1.8661500e+02	  -1.7419775e-01	
   1.8667000e+02	  -2.3475469e-01	
   1.8672500e+02	  -3.2922459e-01	
   1.8678000e+02	  -4.4207089e-01	
   1.8683500e+02	  -5.5547446e-01	
   1.8689000e+02	  -6.5207841e-01	
   1.8694500e+02	  -7.1755525e-01	
   1.8700000e+02	  -7.4266207e-01	
   1.8705500e+02	  -7.2465245e-01	
   1.8711000e+02	  -6.6782773e-01	
   1.8716500e+02	  -5.8290761e-01	
   1.8722000e+02	  -4.8512914e-01	
   1.8727500e+02	  -3.9144412e-01	
   1.8733000e+02	  -3.1749463e-01	
   1.8738500e+02	  -2.7500754e-01	
   1.8744000e+02	  -2.7003119e-01	
   1.8749500e+02	  -3.0223774e-01	
   1.8755000e+02	  -3.6529914e-01	
   1.8760500e+02	  -4.4813788e-01	
   1.8766000e+02	  -5.3679665e-01	
   1.8771500e+02	  -6.1669649e-01	
   1.8777000e+02	  -6.7499109e-01	
   1.8782500e+02	  -7.0264599e-01	
   1.8788000e+02	  -6.9593698e-01	
   1.8793500e+02	  -6.5718090e-01	
   1.8799000e+02	  -5.9448335e-01	
   1.8804500e+02	  -5.2026304e-01	
   1.8810000e+02	  -4.4866903e-01	
   1.8815500e+02	  -3.9257210e-01	
   1.8821000e+02	  -3.6095503e-01	
   1.8826500e+02	  -3.5722278e-01	
   1.8832000e+02	  -3.7871363e-01	
   1.8837500e+02	  -4.1751010e-01	
   1.8843000e+02	  -4.6224427e-01	
   1.8848500e+02	  -5.0027154e-01	
   1.8854000e+02	  -5.1974111e-01	
   1.8859500e+02	  -5.1144276e-01	
   1.8865000e+02	  -4.7040636e-01	
   1.8870500e+02	  -3.9709630e-01	
   1.8876000e+02	  -2.9791410e-01	
   1.8881500e+02	  -1.8466614e-01	
   1.8887000e+02	  -7.2771723e-02	
   1.8892500e+02	   2.1564968e-02	
   1.8898000e+02	   8.4430505e-02	
   1.8903500e+02	   1.0658577e-01	
   1.8909000e+02	   8.4677823e-02	
   1.8914500e+02	   2.1431888e-02	
   1.8920000e+02	  -7.4831187e-02	
   1.8925500e+02	  -1.9123756e-01	
   1.8931000e+02	  -3.1194603e-01	
   1.8936500e+02	  -4.2007447e-01	
   1.8942000e+02	  -4.9968618e-01	
   1.8947500e+02	  -5.3770958e-01	
   1.8953000e+02	  -5.2575454e-01	
   1.8958500e+02	  -4.6164357e-01	
   1.8964000e+02	  -3.5024576e-01	
   1.8969500e+02	  -2.0315285e-01	
   1.8975000e+02	  -3.7023373e-02	
   1.8980500e+02	   1.2907154e-01	
   1.8986000e+02	   2.7658295e-01	
   1.8991500e+02	   3.8998029e-01	
   1.8997000e+02	   4.5843085e-01	
   1.9002500e+02	   4.7670254e-01	
   1.9008000e+02	   4.4548257e-01	
   1.9013500e+02	   3.7113610e-01	
   1.9019000e+02	   2.6483485e-01	
   1.9024500e+02	   1.4116297e-01	
   1.9030000e+02	   1.6414003e-02	
   1.9035500e+02	  -9.3305816e-02	
   1.9041000e+02	  -1.7402900e-01	
   1.9046500e+02	  -2.1564766e-01	
   1.9052000e+02	  -2.1322498e-01	
   1.9057500e+02	  -1.6791210e-01	
   1.9063000e+02	  -8.7233142e-02	
   1.9068500e+02	   1.5832175e-02	
   1.9074000e+02	   1.2510411e-01	
   1.9079500e+02	   2.2407935e-01	
   1.9085000e+02	   2.9851102e-01	
   1.9090500e+02	   3.3824433e-01	
   1.9096000e+02	   3.3824294e-01	
   1.9101500e+02	   2.9884280e-01	
   1.9107000e+02	   2.2535639e-01	
   1.9112500e+02	   1.2722936e-01	
   1.9118000e+02	   1.6872592e-02	
   1.9123500e+02	  -9.1844068e-02	
   1.9129000e+02	  -1.8540215e-01	
   1.9134500e+02	  -2.5249125e-01	
   1.9140000e+02	  -2.8554296e-01	
   1.9145500e+02	  -2.8171654e-01	
   1.9151000e+02	  -2.4325982e-01	
   1.9156500e+02	  -1.7713088e-01	
   1.9162000e+02	  -9.3804146e-02	
   1.9167500e+02	  -5.5005925e-03	
   1.9173000e+02	   7.5701050e-02	
   1.9178500e+02	   1.3958735e-01	
   1.9184000e+02	   1.7927196e-01	
   1.9189500e+02	   1.9220592e-01	
   1.9195000e+02	   1.8045766e-01	
   1.9200500e+02	   1.5015404e-01	
   1.9206000e+02	   1.1019968e-01	
   1.9211500e+02	   7.0475540e-02	
   1.9217000e+02	   3.9809123e-02	
   1.9222500e+02	   2.4201575e-02	
   1.9228000e+02	   2.5778022e-02	
   1.9233500e+02	   4.2603500e-02	
   1.9239000e+02	   6.9288821e-02	
   1.9244500e+02	   9.8307259e-02	
   1.9250000e+02	   1.2180365e-01	
   1.9255500e+02	   1.3340650e-01	
   1.9261000e+02	   1.2953815e-01	
   1.9266500e+02	   1.1002870e-01	
   1.9272000e+02	   7.8123427e-02	
   1.9277500e+02	   3.9978263e-02	
   1.9283000e+02	   3.6592131e-03	
   1.9288500e+02	  -2.2227075e-02	
   1.9294000e+02	  -2.9986934e-02	
   1.9299500e+02	  -1.4159620e-02	
   1.9305000e+02	   2.7361726e-02	
   1.9310500e+02	   9.2526770e-02	
   1.9316000e+02	   1.7492292e-01	
   1.9321500e+02	   2.6440902e-01	
   1.9327000e+02	   3.4859062e-01	
   1.9332500e+02	   4.1491600e-01	
   1.9338000e+02	   4.5296791e-01	
   1.9343500e+02	   4.5633622e-01	
   1.9349000e+02	   4.2355975e-01	
   1.9354500e+02	   3.5810138e-01	
   1.9360000e+02	   2.6768820e-01	
   1.9365500e+02	   1.6328251e-01	
   1.9371000e+02	   5.7733870e-02	
   1.9376500e+02	  -3.5855856e-02	
   1.9382000e+02	  -1.0589191e-01	
   1.9387500e+02	  -1.4395346e-01	
   1.9393000e+02	  -1.4619018e-01	
   1.9398500e+02	  -1.1421325e-01	
   1.9404000e+02	  -5.5108579e-02	
   1.9409500e+02	   1.9712122e-02	
   1.9415000e+02	   9.6676671e-02	
   1.9420500e+02	   1.6265529e-01	
   1.9426000e+02	   2.0733594e-01	
   1.9431500e+02	   2.2491030e-01	
   1.9437000e+02	   2.1485777e-01	
   1.9442500e+02	   1.8179668e-01	
   1.9448000e+02	   1.3449028e-01	
   1.9453500e+02	   8.4232645e-02	
   1.9459000e+02	   4.2983699e-02	
   1.9464500e+02	   2.1608782e-02	
   1.9470000e+02	   2.8375454e-02	
   1.9475500e+02	   6.7656703e-02	
   1.9481000e+02	   1.3882275e-01	
   1.9486500e+02	   2.3560663e-01	
   1.9492000e+02	   3.4646796e-01	
   1.9497500e+02	   4.5627459e-01	
   1.9503000e+02	   5.4903807e-01	
   1.9508500e+02	   6.1094569e-01	
   1.9514000e+02	   6.3287224e-01	
   1.9519500e+02	   6.1183468e-01	
   1.9525000e+02	   5.5120855e-01	
   1.9530500e+02	   4.5984419e-01	
   1.9536000e+02	   3.5045829e-01	
   1.9541500e+02	   2.3772132e-01	
   1.9547000e+02	   1.3628618e-01	
   1.9552500e+02	   5.8831225e-02	
   1.9558000e+02	   1.4240082e-02	
   1.9563500e+02	   6.1891925e-03	
   1.9569000e+02	   3.2457642e-02	
   1.9574500e+02	   8.5252208e-02	
   1.9580000e+02	   1.5269790e-01	
   1.9585500e+02	   2.2119512e-01	
   1.9591000e+02	   2.7790489e-01	
   1.9596500e+02	   3.1273904e-01	
   1.9602000e+02	   3.1971495e-01	
   1.9607500e+02	   2.9773011e-01	
   1.9613000e+02	   2.5064857e-01	
   1.9618500e+02	   1.8653870e-01	
   1.9624000e+02	   1.1614139e-01	
   1.9629500e+02	   5.0873398e-02	
   1.9635000e+02	   7.1167749e-04	
   1.9640500e+02	  -2.7647663e-02	
   1.9646000e+02	  -3.1888620e-02	
   1.9651500e+02	  -1.4097489e-02	
   1.9657000e+02	   2.0270490e-02	
   1.9662500e+02	   6.4091677e-02	
   1.9668000e+02	   1.1038506e-01	
   1.9673500e+02	   1.5377690e-01	
   1.9679000e+02	   1.9140780e-01	
   1.9684500e+02	   2.2328288e-01	
   1.9690000e+02	   2.5213187e-01	
   1.9695500e+02	   2.8278751e-01	
   1.9701000e+02	   3.2105908e-01	
   1.9706500e+02	   3.7218451e-01	
   1.9712000e+02	   4.3916552e-01	
   1.9717500e+02	   5.2145512e-01	
   1.9723000e+02	   6.1442026e-01	
   1.9728500e+02	   7.0980602e-01	
   1.9734000e+02	   7.9715726e-01	
   1.9739500e+02	   8.6578564e-01	
   1.9745000e+02	   9.0665397e-01	
   1.9750500e+02	   9.1379204e-01	
   1.9756000e+02	   8.8527856e-01	
   1.9761500e+02	   8.2386911e-01	
   1.9767000e+02	   7.3706053e-01	
   1.9772500e+02	   6.3633012e-01	
   1.9778000e+02	   5.3563607e-01	
   1.9783500e+02	   4.4950968e-01	
   1.9789000e+02	   3.9095665e-01	
   1.9794500e+02	   3.6932690e-01	
   1.9800000e+02	   3.8854644e-01	
   1.9805500e+02	   4.4626601e-01	
   1.9811000e+02	   5.3428111e-01	
   1.9816500e+02	   6.4014548e-01	
   1.9822000e+02	   7.4949763e-01	
   1.9827500e+02	   8.4848805e-01	
   1.9833000e+02	   9.2587138e-01	
   1.9838500e+02	   9.7455114e-01	
   1.9844000e+02	   9.9245287e-01	
   1.9849500e+02	   9.8263051e-01	
   1.9855000e+02	   9.5256969e-01	
   1.9860500e+02	   9.1276153e-01	
   1.9866000e+02	   8.7476250e-01	
   1.9871500e+02	   8.4902987e-01	
   1.9877000e+02	   8.4282631e-01	
   1.9882500e+02	   8.5859290e-01	
   1.9888000e+02	   8.9335516e-01	
   1.9893500e+02	   9.3955604e-01	
   1.9899000e+02	   9.8707933e-01	
   1.9904500e+02	   1.0256957e+00	
   1.9910000e+02	   1.0472291e+00	
   1.9915500e+02	   1.0471089e+00	
   1.9921000e+02	   1.0251626e+00	
   1.9926500e+02	   9.8556328e-01	
   1.9932000e+02	   9.3598289e-01	
   1.9937500e+02	   8.8614718e-01	
   1.9943000e+02	   8.4603670e-01	
   1.9948500e+02	   8.2401077e-01	
   1.9954000e+02	   8.2517293e-01	
   1.9959500e+02	   8.5026140e-01	
   1.9965000e+02	   8.9527628e-01	
   1.9970500e+02	   9.5203833e-01	
   1.9976000e+02	   1.0097912e+00	
   1.9981500e+02	   1.0576029e+00	
   1.9987000e+02	   1.0868375e+00	
   1.9992500e+02	   1.0928776e+00	
   1.9998000e+02	   1.0757445e+00	
   2.0003500e+02	   1.0397260e+00	
   2.0009000e+02	   9.9219957e-01	
   2.0014500e+02	   9.4186274e-01	
   2.0020000e+02	   8.9676883e-01	
   2.0025500e+02	   8.6263861e-01	
   2.0031000e+02	   8.4182639e-01	
   2.0036500e+02	   8.3320595e-01	
   2.0042000e+02	   8.3303251e-01	
   2.0047500e+02	   8.3647166e-01	
   2.0053000e+02	   8.3921123e-01	
   2.0058500e+02	   8.3865300e-01	
   2.0064000e+02	   8.3452344e-01	
   2.0069500e+02	   8.2896762e-01	
   2.0075000e+02	   8.2614128e-01	
   2.0080500e+02	   8.3124976e-01	
   2.0086000e+02	   8.4912094e-01	
   2.0091500e+02	   8.8264056e-01	
   2.0097000e+02	   9.3149731e-01	
   2.0102500e+02	   9.9162009e-01	
   2.0108000e+02	   1.0555760e+00	
   2.0113500e+02	   1.1140251e+00	
   2.0119000e+02	   1.1579143e+00	
   2.0124500e+02	   1.1806945e+00	
   2.0130000e+02	   1.1799137e+00	
   2.0135500e+02	   1.1579063e+00	
   2.0141000e+02	   1.1215147e+00	
   2.0146500e+02	   1.0808944e+00	
   2.0152000e+02	   1.0476552e+00	
   2.0157500e+02	   1.0327294e+00	
   2.0163000e+02	   1.0442780e+00	
   2.0168500e+02	   1.0858877e+00	
   2.0174000e+02	   1.1554483e+00	
   2.0179500e+02	   1.2452025e+00	
   2.0185000e+02	   1.3432011e+00	
   2.0190500e+02	   1.4358573e+00	
   2.0196000e+02	   1.5108705e+00	
   2.0201500e+02	   1.5597293e+00	
   2.0207000e+02	   1.5792132e+00	
   2.0212500e+02	   1.5716433e+00	
   2.0218000e+02	   1.5440282e+00	
   2.0223500e+02	   1.5065068e+00	
   2.0229000e+02	   1.4704525e+00	
   2.0234500e+02	   1.4463765e+00	
   2.0240000e+02	   1.4417828e+00	
   2.0245500e+02	   1.4594499e+00	
   2.0251000e+02	   1.4967914e+00	
   2.0256500e+02	   1.5466177e+00	
   2.0262000e+02	   1.5990580e+00	
   2.0267500e+02	   1.6440352e+00	
   2.0273000e+02	   1.6736074e+00	
   2.0278500e+02	   1.6836281e+00	
   2.0284000e+02	   1.6744668e+00	
   2.0289500e+02	   1.6507826e+00	
   2.0295000e+02	   1.6203998e+00	
   2.0300500e+02	   1.5923726e+00	
   2.0306000e+02	   1.5746362e+00	
   2.0311500e+02	   1.5719074e+00	
   2.0317000e+02	   1.5843869e+00	
   2.0322500e+02	   1.6075626e+00	
   2.0328000e+02	   1.6332561e+00	
   2.0333500e+02	   1.6517660e+00	
   2.0339000e+02	   1.6544210e+00	
   2.0344500e+02	   1.6355918e+00	
   2.0350000e+02	   1.5936501e+00	
   2.0355500e+02	   1.5310000e+00	
   2.0361000e+02	   1.4534684e+00	
   2.0366500e+02	   1.3691424e+00	
   2.0372000e+02	   1.2867745e+00	
   2.0377500e+02	   1.2140822e+00	
   2.0383000e+02	   1.1562839e+00	
   2.0388500e+02	   1.1151404e+00	
   2.0394000e+02	   1.0888038e+00	
   2.0399500e+02	   1.0726561e+00	
   2.0405000e+02	   1.0608825e+00	
   2.0410500e+02	   1.0481571e+00	
   2.0416000e+02	   1.0309270e+00	
   2.0421500e+02	   1.0081319e+00	
   2.0427000e+02	   9.8138964e-01	
   2.0432500e+02	   9.5464100e-01	
   2.0438000e+02	   9.3322488e-01	
   2.0443500e+02	   9.2245626e-01	
   2.0449000e+02	   9.2594690e-01	
   2.0454500e+02	   9.4409808e-01	
   2.0460000e+02	   9.7336978e-01	
   2.0465500e+02	   1.0068215e+00	
   2.0471000e+02	   1.0358655e+00	
   2.0476500e+02	   1.0525694e+00	
   2.0482000e+02	   1.0516765e+00	
   2.0487500e+02	   1.0317769e+00	
   2.0493000e+02	   9.9547409e-01	
   2.0498500e+02	   9.4868418e-01	
   2.0504000e+02	   8.9931242e-01	
   2.0509500e+02	   8.5559786e-01	
   2.0515000e+02	   8.2441351e-01	
   2.0520500e+02	   8.0971785e-01	
   2.0526000e+02	   8.1138718e-01	
   2.0531500e+02	   8.2485875e-01	
   2.0537000e+02	   8.4196957e-01	
   2.0542500e+02	   8.5287538e-01	
   2.0548000e+02	   8.4843606e-01	
   2.0553500e+02	   8.2240227e-01	
   2.0559000e+02	   7.7291741e-01	
   2.0564500e+02	   7.0299397e-01	
   2.0570000e+02	   6.1987459e-01	
   2.0575500e+02	   5.3352299e-01	
   2.0581000e+02	   4.5464729e-01	
   2.0586500e+02	   3.9265853e-01	
   2.0592000e+02	   3.5391991e-01	
   2.0597500e+02	   3.4053521e-01	
   2.0603000e+02	   3.4985794e-01	
   2.0608500e+02	   3.7491347e-01	
   2.0614000e+02	   4.0579666e-01	
   2.0619500e+02	   4.3175934e-01	
   2.0625000e+02	   4.4339843e-01	
   2.0630500e+02	   4.3435314e-01	
   2.0636000e+02	   4.0219172e-01	
   2.0641500e+02	   3.4848280e-01	
   2.0647000e+02	   2.7820071e-01	
   2.0652500e+02	   1.9861016e-01	
   2.0658000e+02	   1.1776298e-01	
   2.0663500e+02	   4.2821449e-02	
   2.0669000e+02	  -2.1459544e-02	
   2.0674500e+02	  -7.3709749e-02	
   2.0680000e+02	  -1.1602554e-01	
   2.0685500e+02	  -1.5301011e-01	
   2.0691000e+02	  -1.9010704e-01	
   2.0696500e+02	  -2.3193302e-01	
   2.0702000e+02	  -2.8113658e-01	
   2.0707500e+02	  -3.3783985e-01	
   2.0713000e+02	  -3.9954828e-01	
   2.0718500e+02	  -4.6157946e-01	
   2.0724000e+02	  -5.1810914e-01	
   2.0729500e+02	  -5.6371469e-01	
   2.0735000e+02	  -5.9508373e-01	
   2.0740500e+02	  -6.1239589e-01	
   2.0746000e+02	  -6.1974048e-01	
   2.0751500e+02	  -6.2415039e-01	
   2.0757000e+02	  -6.3352936e-01	
   2.0762500e+02	  -6.5432302e-01	
   2.0768000e+02	  -6.8973005e-01	
   2.0773500e+02	  -7.3882184e-01	
   2.0779000e+02	  -7.9662301e-01	
   2.0784500e+02	  -8.5512374e-01	
   2.0790000e+02	  -9.0508969e-01	
   2.0795500e+02	  -9.3823886e-01	
   2.0801000e+02	  -9.4917164e-01	
   2.0806500e+02	  -9.3662426e-01	
   2.0812000e+02	  -9.0385108e-01	
   2.0817500e+02	  -8.5800085e-01	
   2.0823000e+02	  -8.0854384e-01	
   2.0828500e+02	  -7.6518699e-01	
   2.0834000e+02	  -7.3584499e-01	
   2.0839500e+02	  -7.2504867e-01	
   2.0845000e+02	  -7.3305187e-01	
   2.0850500e+02	  -7.5588967e-01	
   2.0856000e+02	  -7.8646260e-01	
   2.0861500e+02	  -8.1638650e-01	
   2.0867000e+02	  -8.3813698e-01	
   2.0872500e+02	  -8.4696563e-01	
   2.0878000e+02	  -8.4204614e-01	
   2.0883500e+02	  -8.2643093e-01	
   2.0889000e+02	  -8.0584103e-01	
   2.0894500e+02	  -7.8683847e-01	
   2.0900000e+02	  -7.7505002e-01	
   2.0905500e+02	  -7.7382392e-01	
   2.0911000e+02	  -7.8347465e-01	
   2.0916500e+02	  -8.0123801e-01	
   2.0922000e+02	  -8.2194908e-01	
   2.0927500e+02	  -8.3921507e-01	
   2.0933000e+02	  -8.4674925e-01	
   2.0938500e+02	  -8.3966297e-01	
   2.0944000e+02	  -8.1563350e-01	
   2.0949500e+02	  -7.7576661e-01	
   2.0955000e+02	  -7.2481017e-01	
   2.0960500e+02	  -6.7045508e-01	
   2.0966000e+02	  -6.2181354e-01	
   2.0971500e+02	  -5.8750957e-01	
   2.0977000e+02	  -5.7390512e-01	
   2.0982500e+02	  -5.8383628e-01	
   2.0988000e+02	  -6.1601293e-01	
   2.0993500e+02	  -6.6510714e-01	
   2.0999000e+02	  -7.2257397e-01	
   2.1004500e+02	  -7.7820907e-01	
   2.1010000e+02	  -8.2218254e-01	
   2.1015500e+02	  -8.4702997e-01	
   2.1021000e+02	  -8.4912099e-01	
   2.1026500e+02	  -8.2933523e-01	
   2.1032000e+02	  -7.9278073e-01	
   2.1037500e+02	  -7.4749678e-01	
   2.1043000e+02	  -7.0243879e-01	
   2.1048500e+02	  -6.6541219e-01	
